County,Volume_in_mt,Waste_Type,Description,Site
Gard,5.02,Déchets de RCD,Irradiating and low-irradiating alpha technological waste in 100/118 L drums (20 x 118 liter drums),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,13.2,Déchets de RCD,"Cladding waste, expansion chambers and technological waste (hulls and end pieces) (33 containers of 220 liters)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,14.016,Déchets de RCD,"Cladding waste, expansion chambers and technological waste (hulls and end pieces) (96 containers of 72 liters)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.21,Déchets fusion-vitrification,Pieces of cell V laboratory glasses (30 boxes of 2 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.196,Déchets fusion-vitrification,Pieces of cell C laboratory glass (28 boxes of 2 litres),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,3.92,Déchets de RCD,MA-VL technological waste in 80L basket (4 baskets 80 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,2.660352,Déchets de RCD,Technological waste from the bulk TOP chain in cells (planned in 380 liters) (0.866 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,8.652,Déchets de RCD,Technological waste from the TOP chain provided in bulk in cells (in DIADEM containers) (5.25 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,2.677636,Déchets de RCD,Bulk technological waste in MA-VL cells (0.884 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.05,Déchets de démantèlement,"5L jars containing filings, dust and vacuum cleaner filters (10 5L jars)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.07695,Déchets provenant de la vitrification des produits de fission,HA/MA AVM effluents (5.13 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,29.225,Déchets provenant de la vitrification des produits de fission,Technological vitrification waste in metal containers + DEM CDT waste (167 technological waste containers),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,25.725,Déchets provenant de la vitrification des produits de fission,Vitrified waste in metal containers (rinsing glass) (147 vitrified containers),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,397.9971,Déchets de structure du combustible,"Magnesium waste (Marcoule) - Pits 5, 6, 8, 9 and 10 (271.3 t)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.034892,Déchets de structure du combustible,Metal structure waste - Pit 7 (0.013 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,240.7548,Déchets de structure du combustible,Metal structure waste - Pit 11 (89.7 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,490.7115,Déchets de structure du combustible,"Magnesium waste (Marcoule) - Pits 12, 13 and 15 (334.5 t)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,22.8018,Déchets de structure du combustible,Metal structure waste - Pit 16 (4.2 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.05429,Déchets de procédé,Pit 7 waste - sludge (0.01 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,753.78861,Déchets de structure du combustible,"Magnesium waste (Marcoule) - Pits MG1, 2, 3, 4 (513.83 t)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,191.361426,Déchets de procédé,Decanter pit waste (70.509 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,237.395543,Déchets de procédé,North Zone 1 zeolites and diatoms (65.597 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,116.481134,Déchets de procédé,Process resins North Zone 2 (32.186 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,262.54644,Déchets de procédé,MA East sludge (48.36 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,61.422,Déchets de procédé,Sludge - Insoluble deposits At.7-P packaged in drums (NIE storage) (58 drums of 380L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,20.65,Déchets de procédé,At.7-P resins packaged in drums (NIE storage) (50 drums of 380L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.756,Déchets de structure,SAP Containers (4 SAP Container),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,4.49,Déchets de structure,ISAI bins (10 bins Bins At.12-P),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,3.52,Déchets d'exploitation,"Non-standard technological waste of the MA-VL category (plastic, metal, inert, etc.) in metal drums (4 drums of 223 liters and 118 liter drum)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,6.29,Déchets Alpha,Alpha waste in C7 shells containing drums of cakes (10 shells),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,25.3914,Déchets Alpha,Alpha waste in container (10.1 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,56.608,Déchets de procédé,MAR200 resins in shell (61 shells),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,2.178,Déchets activés,Activated Elements PHENIX (BDC - B4C Command Bar) (33 elements),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,36.84,Déchets technologiques et métalliques,"MA-VL category waste in various packages (excluding aluminium, alumina and resins) (60 5m³ boxes / M2, M3, M4 shells / ferrules / CBFK / capacity)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.776528,Déchets activés,"PHENIX hulls and end fittings (6,084 m3)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.0,Déchets technologiques et métalliques,Technological and metallic waste of category MA-VL (1 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,101.248,Déchets technologiques métalliques,"MA-VL waste in container (MA-VL category waste, excluding tritiated and alpha) (28 HA type A. B and C containers)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.512,Déchets technologiques métalliques,MA-VL dry sludge packages (2 packages),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.756,Déchets technologiques métalliques,Fuel Structure Waste in Ability (4 Abilities),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,114.4644,Déchets technologiques métalliques,MA-VL category waste in metal capacity or concrete shell (excluding tritiated and alpha) (105.4 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,6.08,Déchets technologiques métalliques,MA-VL category waste in metal capacity or concrete shell (excluding tritiated and alpha) - (Pit 144) (16 drums of 200 and 223 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,4.769,Déchets Alpha,Metallic rich alpha kegs (19 kegs of 100L and 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,6.777,Déchets Alpha,Rich alpha drums &quot;incinerable waste&quot; (27 drums of 100L and 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,12.18464,Déchets de procédé,Sludge - Insoluble deposits from continuous dissolution (MAR200) (2.02 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,15.08,Déchets de procédé,Sludge - Insoluble deposits (room 71+ room 67) (2.5 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,6.86,Déchets de structure,PHE MA-VL bins (7 PHENIX bins),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,8.97,Déchets d'exploitation et de maintenance,Non-standard technological waste - PODEC HN atalante (MA-VL) bins (39 drums of 223L),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,2.53,Déchets d'exploitation et de maintenance,Non-standard technological waste - excluding atalante (MA-VL) (11 drums 223L),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,705.28,Déchets issus du traitement des effluents,Drums of bituminous mixes produced before January 1995 stored in the new storage (FEB non QP MA-VL) (1856 drums of 380L EIP),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,247.76,Déchets issus du traitement des effluents,Drums of bituminous mixes produced since January 1995 stored in the new storage (FEB QP MA-VL) (652 drums of 380L EIP),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,9.538,Déchets alpha,Drum-rich alpha metal waste (38 drums of 100L and 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,4.267,Déchets alpha,Drum-rich alpha metal waste (17 drums of 100L and 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,20.24,Déchets alpha,Alpha-rich metal waste in 870L packages (23 870L packages),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,7.225,Déchets de RCD,EDF fast reactor B4C needles (1445 SuperPhenix needles),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,891.1,Déchets issus du traitement des effluents,Asphalt mix drums produced since January 1995 stainless steel (FEB QP MA-VL) (2345 drums of 217 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,5144.06,Déchets issus du traitement des effluents,Drums of bituminous mix produced before January 1995 in casemates (FEB non QP MA-VL) (13537 drums of 220 and 225 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,649.42,Déchets issus du traitement des effluents,Asphalt mix drums produced since January 1995 in black steel (FEB QP MA-VL) (1709 drums of 225 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,2.53,Déchets issus du traitement des effluents,Waste whose management channel remains to be defined - exotic drums in casemates and in the rear corridor (11 drums of 220 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,0.46,Déchets issus du traitement des effluents,Waste for which the management channel remains to be defined - drums in bunkers (test specimen drums + overdrums) (2 drums of 220 liters and overdrums of 380 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN OPERATION)
Gard,3.1,Déchets d'exploitation et de maintenance,Ionization and neutron chambers (3.1 m3),CEA CIVIL - MARCOULE (REACTORS AND ASSOCIATED FACILITIES)
Gard,25.746,"Déchets en attente de traitement, de valorisation (recyclage du plutonium) et de conditionnement",Technological waste (1839 drums of 118 liters),ORANO / MELOX - MARCOULE (MELOX)
Gard,0.0,Déchets d'exploitation et de maintenance,Sample drums to be reconditioned (FMA-VC) (7 drums of 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.696,Déchets d'exploitation et de maintenance,Technological waste FMA-VC - Aerosol cans awaiting treatment (4 HDPE drums of 120L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,2.25,Déchets d'exploitation et de maintenance,Lead (chips and slag) (10 drums of 118L and 223L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,6.839,Déchets d'exploitation et de maintenance,Lead (chips and slag) (7 drums of 118 and 223 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.0,Déchets d'exploitation et de maintenance,Contaminated solvents and oils (0.223 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.5275,Effluents liquides,Liquid effluents (HA/MA) (23.5 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,16.779,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L metal drums (C0) (329 118-litre drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,7.04,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L metal drums (CBFK) (32 x 118-litre drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.9,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 223L (C0) metal drums (4 x 223-litre drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,12.18,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metallic, inert, etc.) in BI (8S) (3 BI)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,33.32,Déchets de RCD,FMA-VC technological waste in cell 409 (34 baskets of 80 liters),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.009044,Déchets sans filière immédiate (DSFI),DSFI - Mercury waste not immediately evacuable (0.119 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.051,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L (C0) metal drums (1 drum of 118 liters)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.118,Déchets d'exploitation et de maintenance,Decanter barrels to be reconditioned (FMA-VC) (1 barrel of 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.35,Déchets d'exploitation et de maintenance,Miscellaneous wet waste FMA-VC (0.35 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,8.12,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in BI (2 intermediate boxes)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.7,Déchets d'exploitation et de maintenance,Solidified sludge to be reconditioned (0.7 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.357,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L metal drums (C0) (7 drums of 118L)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.44,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L metal drums (CBFK) (2 x 118L drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.0,Déchets d'exploitation et de maintenance,Contaminated solvents and oils (2.03 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.04,Déchets d'exploitation et de maintenance,DSFI - Pyralene Capacitor (0.04 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.08,Déchets d'exploitation et de maintenance,DSFI - Mercury waste (0.08 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.714,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L (C0) metal drums (14 x 118L drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.44,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L metal drums (CBFK) (2 x 118L drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,12.992,Déchets d'exploitation et de maintenance,FMA-VC category non-compactable asbestos waste in 118L (9X) metal drums (16 x 118L drums),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,15.68,Déchets d'exploitation et de maintenance,FMA-VC category non-compactable asbestos waste in 118L metal drums (CBFK) (16 x 118L drums),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.675,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metallic, inert, etc.) in 223L (C0) metal drums (3 drums of 223L)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,32.48,Déchets d'exploitation et de maintenance,"FMA-VC category technological waste (plastic, metallic, inert, etc.) in BI (8S) (8 BI)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.174,Déchets d'exploitation et de maintenance,Technological waste FMA-VC - Aerosol cans awaiting treatment (1 drum of 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.0,Déchets d'exploitation et de maintenance,Contaminated solvents and oils (1.3 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,61.81,Déchets d'exploitation et de maintenance,Baskets (70 lockers and baskets),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,2168.9112,Déchets de structure du combustible,Magnesium waste (Marcoule) - Pits 0 to 4 (253.2 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,2323.9558,Déchets de structure du combustible,"Magnesium waste (Marcoule) - Pits 5, 6, 8, 9 and 10 (271.3 t)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1746.576352,Déchets de procédé,"G, H, J pit sludge, intermediate tank (12.832 t)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,53.795,Déchets de structure du combustible,Aluminum scrap - Fosse FC (2.65 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1286.568,Déchets de procédé,Pre-settler pit waste (sludge) (167 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1457.3875,Déchets de procédé,South Zone zeolites and diatoms (94.025 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,227.5,Déchets de procédé,MA West sludge (13 t ),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,10.9790422,Déchets de structure du combustible,Magnesium waste in drums (1.2817 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.224,Déchets d'exploitation courante,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L (C0) metal drums (24 x 118L drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.44,Déchets d'exploitation courante,"FMA-VC category technological waste (plastic, metal, inert, etc.) in 118L metal drums (CBFK) (2 x 118L drums)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.624,Déchets d'exploitation courante,FMA-VC category non-compactable asbestos waste in 118L (9X) metal drums (2 x 118L drums),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1.96,Déchets d'exploitation courante,FMA-VC category non-compactable asbestos waste in 118L metal drums (CBFK) (2 x 118L drums),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,8.12,Déchets d'exploitation courante,"FMA-VC category technological waste (plastic, metallic, inert, etc.) in BI (8S) (2 BI)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.348,Déchets d'exploitation courante,Technological waste FMA-VC - Aerosol cans awaiting treatment (2 drums of 118L),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,0.0,Déchets d'exploitation courante,Contaminated solvents and oils (0.65 m3),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,22.869, Déchets activés,Activated items PHENIX (21 items),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,696.78,Déchets de structure,PHE bins and SAP containers (711 PHE bins),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,235.2,Déchets de structure,CEL bins (240 CEL bins),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,3.92,Déchets d'exploitation,"Non-standard technological waste of the FMA-VC category (plastic, metal, inert, etc.) in metal drums (4 drums of 223 liters and 118 liter drum)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,3.92,Déchets d'exploitation,Ionization chamber (4 x 223 liter drums and 118 liter drum),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,7.02585,Déchets issus du traitement des effluents,Bitumen block (pit 170) (0.975 t),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,32.269,Déchets de procédé,MAR200 resins in shells - associated waste (61 shells),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,147.98,Déchets tritiés,"Non-immobilized ATM fusion pellets, in CBFK (tritiated) (151 pellets)",CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
Gard,1287.72,Déchets tritiés,Former ATM melting caps in drums (1314 drums of 223 liters and CORTEN),CEA CIVIL - MARCOULE (INSTALLATIONS IN DISMANTLING OR RCD)
