VILLE,DEPARTEMENT,CODE INSEE,NOM DU SITE,GROUPE DE DECHETS,SOUS-GROUPE DE DECHETS,DESCRIPTION PHYSIQUE,CATEGORIE,FAMILLE IN,VOLUME EQUIVALENT CONDITIONNE,MAJORATION,ACTIVITE ( Bq),PRINCIPAUX RADIONUCLEIDES
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Asbestos (51.214 t)&quot;,"""TFA""","""TFA-02""","""512,14""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""Piles, batteries (7,187 t )""","""TFA""","""TFA-02""","""14,374""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;RPN Chambers (2.101 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""25,16998""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Oils (14.452 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Silica, sand, corundum, shot (51.12 t)&quot;","""TFA""","""TFA-02""","""34,2504""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"""DEEE (14,339 t )""","""TFA""","""TFA-02""","""14,339""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Iodine traps - Activated carbon (4.625 t)&quot;,"""TFA""","""TFA-02""","""7,72375""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,"&quot;Active resins (4,907 t)&quot;","""FMA-VC""",&quot;F3-2-03&quot;,"""26,15431""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Nonferrous metals (0.031 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""0,04123""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Solvents (1.426 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Nonferrous metals (0.275 t)&quot;,"""TFA""","""TFA-02""","""0,528""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;APG Ion Exchange Resins (1.478 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0,393148""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;APG Ion Exchange Resins (5.914 t)&quot;,"""TFA""","""TFA-02""","""7,9839""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Unconditioned waste&quot;,&quot;Concentrates (0.464 t )&quot;,"""FMA-VC""",&quot;F3-2-02&quot;,"""2,3432""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter metal drums (104 F1)&quot;,"""FMA-VC""",&quot;F3-01b&quot;,"""14,04""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 55Fe, 60Co, 110mAg, 58Co&quot;"
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 2 m3 (22 C1)&quot;,"""FMA-VC""",&quot;F3-2-02&quot;,"""44""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 40K, 55Fe, 110mAg, 58Co&quot;"
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 2 m3 (28 C1)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""56""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;55Fe, 60Co, 63Ni, 58Co&quot;"
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 1.2 m3 (3 C4)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""3,69""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 55Fe, 60Co, 63Ni, 110mAg"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;200 liter plastic drums (126 F6)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""1,89""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 55Fe, 60Co, 63Ni, 58Co&quot;"
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m 3 (2 BB1 )""","""TFA""","""TFA-02""","""2""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,"""Big-bags de 1 m3 (60 BB1)""","""TFA""","""TFA-02""","""60""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 63Ni, 125Sb, 137Cs, 108mAg"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;2.66 m3 lockers (3 CA2)&quot;,"""TFA""","""TFA-02""","""7,98""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;2.66 m3 lockers (10 CA2)&quot;,"""TFA""","""TFA-02""","""26,6""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""60Co, 110mAg, 137Cs, 58Co, 108mAg"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 8 m3 (1 CM8M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""1,155""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 4 m3 (3 CM4M3)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""2,076""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""55Fe, 60Co, 63Ni, 110mAg, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Metal boxes of 5 m3 (1 CM5M3)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""4,06""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;BRAUD-AND-SAINT-LOUIS&quot;,"""33""","""33073""",&quot;EDF - BLAYAIS - CNPE&quot;,"&quot;Medium, Low or Very Low Activity Short-Lived Waste&quot;",&quot;Waste awaiting shipment to Andra for storage or to CENTRACO for processing&quot;,&quot;Concrete shells of 2 m3 (20 C1)&quot;,"""FMA-VC""",&quot;F3-2-03&quot;,"""40""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;54Mn, 55Fe, 60Co, 63Ni, 58Co&quot;"
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (0.005 t)&quot;","""FMA-VC""",&quot;F3-01g&quot;,"""0,00975""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLEN - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (0.016 t)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,004256""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLEN - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,"&quot;Plastics, rubber (0.002 t)&quot;","""FMA-VC""",&quot;F3-2-05&quot;,"""0,02532""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous metals (859.1 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""125,4286""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous metals (396.508 t)&quot;,"""TFA""","""TFA-04""","""761,29536""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLEN - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Ferrous Metals (66.085 t)&quot;,"""FMA-VC""",&quot;F3-2-05&quot;,"""791,6983""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLEN - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Non-Ferrous Metals (6.771 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""9,00543""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Non-ferrous metals (60.943 t)&quot;,"""TFA""","""TFA-04""","""117,01056""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLEN - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Electrical and electronic waste (0.025 t)&quot;,"""TFA""","""TFA-04""","""0,025""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Packaged waste awaiting shipment to Andra for disposal or to CENTRACO for processing&quot;,&quot;Metal boxes (5 m3) (3 units)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""12,18""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""14C, 60Co, 63Ni, 90Sr, 137Cs"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Packaged waste awaiting shipment to Andra for disposal or to CENTRACO for processing&quot;,&quot;Plastic drums of 200 liters (9 units)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0,135""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Packaged waste awaiting shipment to Andra for disposal or to CENTRACO for processing&quot;,&quot;Metal drums of 200 liters (224 units)&quot;,"""TFA""","""TFA-04""","""47,04""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Bunch guide tubes (0.639 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""0,639""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;THE BALLS&quot;,"""84""","""84019""",&quot;EDF - BOLLENE - BCOT&quot;,"&quot;Medium, low or very low activity waste (MA-FA VC or TFA)&quot;",&quot;Unconditioned waste&quot;,&quot;Bunch guide tubes (0.639 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""0,639""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""54Mn, 60Co, 65Zn, 110mAg, 137Cs, 58Co"""
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Asbestos (10.139 t)&quot;,"""TFA""","""TFA-02""","""101,39""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Electrical and electronic waste (0.5 t)&quot;,"""TFA""","""TFA-02""","""0,5""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Ventilation Filters (0.001t)&quot;,"""TFA""","""TFA-02""","""0,00853""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Ventilation Filters (0.005t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""0,0383""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Engraved (0.001 t )&quot;,"""TFA""","""TFA-02""","""0,00074""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Oils (0.536 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Organic Liquids (12.146 t)&quot;,"""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Ferrous metals (0.105 t)&quot;,"""TFA""","""TFA-02""","""0,11025""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Ferrous metals (0.006 t)&quot;,"""FMA-VC""",&quot;F3-7-02&quot;,"""0,000876""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Ferrous metals (0.012 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""0,0246""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Nonferrous metals (0.5795 t)&quot;,"""TFA""","""TFA-02""","""0,932995""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
&quot;LOQUEFFRET&quot;,"""29""","""29141""",&quot;EDF - BRENNILIS - A DECONSTRUCTION&quot;,&quot;FMA-VC and TFA waste&quot;,&quot;Unconditioned waste&quot;,&quot;Nonferrous metals (0.031 t)&quot;,"""FMA-VC""",&quot;F3-2-15&quot;,"""0,08649""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"&quot;3H, 14C, 55Fe, 60Co, 63Ni&quot;"
